VentaID,ClienteID,Fecha de venta,Total de venta,Método de pago,Estado de entrega
8174,129,2024-07-18,469.64,Transferencia,Entregado
8175,871,2024-08-10,429.07,Tarjeta de crédito,Entregado
8176,630,2024-09-06,47.9,Transferencia,Cancelado
8177,887,2023-09-04,396.44,Efectivo,Pendiente
8178,690,2022-11-20,443.67,Transferencia,Pendiente
8179,916,2024-05-23,244.12,Transferencia,Cancelado
8180,126,2024-10-08,29.89,Transferencia,Cancelado
8181,183,2023-04-12,184.99,Efectivo,Cancelado
8182,902,2023-06-05,401.24,Transferencia,Pendiente
8183,138,2023-02-18,430.82,Tarjeta de crédito,Entregado
8184,807,2024-04-11,32.96,Transferencia,Cancelado
8185,860,2024-01-14,419.9,Tarjeta de crédito,Cancelado
8186,701,2023-12-21,469.26,Efectivo,Entregado
8187,614,2023-01-22,68.83,Tarjeta de crédito,Entregado
8188,263,2024-05-08,32.91,Tarjeta de crédito,Entregado
8189,490,2022-12-07,327.24,Tarjeta de crédito,Cancelado
8190,359,2024-02-09,242.85,Transferencia,Pendiente
8191,457,2024-01-21,382.98,Transferencia,Cancelado
8192,93,2023-12-07,436.91,Transferencia,Cancelado
8193,616,2023-05-22,442.15,Transferencia,Entregado
8194,770,2022-12-09,499.36,Transferencia,Cancelado
8195,560,2023-02-10,20.4,Transferencia,Entregado
8196,565,2023-04-10,128.84,Efectivo,Pendiente
8197,396,2024-07-28,47.51,Transferencia,Pendiente
8198,173,2023-08-14,478.77,Transferencia,Entregado
8199,355,2024-09-26,446.5,Tarjeta de crédito,Entregado
8200,2,2023-10-21,149.75,Efectivo,Pendiente
8201,26,2022-12-08,488.72,Efectivo,Pendiente
8202,198,2023-04-04,499.42,Efectivo,Cancelado
8203,726,2024-05-14,497.43,Tarjeta de crédito,Entregado
8204,253,2023-06-30,370.12,Efectivo,Pendiente
8205,809,2024-03-13,78.37,Transferencia,Entregado
8206,386,2024-01-01,163.4,Efectivo,Cancelado
8207,280,2023-06-01,144.36,Efectivo,Entregado
8208,172,2024-06-25,498.93,Efectivo,Cancelado
8209,326,2023-10-13,75.21,Efectivo,Cancelado
8210,398,2024-05-07,108.49,Transferencia,Pendiente
8211,576,2023-08-25,96.67,Tarjeta de crédito,Cancelado
8212,620,2024-09-24,377.96,Tarjeta de crédito,Entregado
8213,895,2023-01-08,64.94,Transferencia,Cancelado
8214,139,2024-02-17,181.32,Transferencia,Pendiente
8215,983,2023-05-05,459.51,Tarjeta de crédito,Cancelado
8216,161,2023-10-29,153.05,Tarjeta de crédito,Cancelado
8217,574,2023-03-10,272.27,Efectivo,Entregado
8218,226,2024-07-30,223.33,Tarjeta de crédito,Cancelado
8219,184,2023-07-27,378.75,Efectivo,Pendiente
8220,389,2022-12-27,219.19,Efectivo,Entregado
8221,734,2024-02-13,156.86,Efectivo,Entregado
8222,617,2023-08-05,151.74,Efectivo,Cancelado
8223,804,2023-12-13,418.53,Tarjeta de crédito,Cancelado
8224,304,2022-10-25,295.08,Tarjeta de crédito,Entregado
8225,199,2023-12-25,128.6,Efectivo,Cancelado
8226,972,2023-03-10,419.63,Tarjeta de crédito,Entregado
8227,203,2023-12-18,474.7,Efectivo,Cancelado
8228,477,2024-01-13,488.16,Transferencia,Pendiente
8229,214,2024-05-14,458.82,Tarjeta de crédito,Pendiente
8230,465,2023-10-13,51.08,Tarjeta de crédito,Cancelado
8231,19,2023-06-19,361.42,Tarjeta de crédito,Cancelado
8232,503,2023-05-01,255.06,Efectivo,Pendiente
8233,732,2023-07-05,136.04,Efectivo,Pendiente
8234,733,2024-04-16,326.44,Transferencia,Pendiente
8235,397,2024-03-11,367.83,Tarjeta de crédito,Pendiente
8236,743,2022-11-28,208.31,Efectivo,Cancelado
8237,561,2022-11-13,180.27,Tarjeta de crédito,Pendiente
8238,323,2023-07-04,234.9,Tarjeta de crédito,Cancelado
8239,588,2022-11-09,232.76,Transferencia,Entregado
8240,820,2024-04-25,80.08,Tarjeta de crédito,Cancelado
8241,83,2022-12-21,383.96,Tarjeta de crédito,Cancelado
8242,136,2023-09-15,403.01,Transferencia,Cancelado
8243,217,2023-03-09,114.28,Transferencia,Cancelado
8244,650,2023-08-28,285.72,Transferencia,Cancelado
8245,766,2022-12-05,492.66,Efectivo,Entregado
8246,740,2024-10-01,228.79,Transferencia,Cancelado
8247,955,2023-02-22,484.38,Transferencia,Cancelado
8248,220,2024-01-26,247.6,Tarjeta de crédito,Pendiente
8249,9,2022-10-25,323.92,Tarjeta de crédito,Pendiente
8250,171,2023-04-06,214.43,Tarjeta de crédito,Pendiente
8251,121,2022-12-19,468.11,Tarjeta de crédito,Entregado
8252,251,2024-05-13,150.22,Transferencia,Entregado
8253,408,2023-05-17,59.71,Efectivo,Cancelado
8254,68,2024-07-20,384.74,Transferencia,Pendiente
8255,126,2022-12-22,197.77,Transferencia,Cancelado
8256,163,2022-10-27,412.72,Efectivo,Entregado
8257,305,2023-02-01,149.85,Transferencia,Cancelado
8258,870,2023-09-22,65.4,Transferencia,Cancelado
8259,708,2023-02-24,207.13,Transferencia,Cancelado
8260,47,2024-05-01,65.06,Efectivo,Cancelado
8261,980,2023-03-24,236.79,Efectivo,Pendiente
8262,645,2024-09-11,62.27,Transferencia,Pendiente
8263,731,2024-02-20,127.54,Transferencia,Pendiente
8264,116,2023-11-26,481.69,Tarjeta de crédito,Cancelado
8265,297,2024-06-18,395.79,Tarjeta de crédito,Entregado
8266,484,2023-01-05,72.93,Transferencia,Entregado
8267,189,2023-11-04,43.97,Transferencia,Cancelado
8268,943,2023-11-25,186.01,Tarjeta de crédito,Entregado
8269,501,2024-03-05,119.85,Transferencia,Pendiente
8270,911,2023-12-31,89.45,Efectivo,Entregado
8271,668,2023-12-20,236.2,Efectivo,Pendiente
8272,955,2023-01-21,405.51,Tarjeta de crédito,Cancelado
8273,112,2024-06-14,65.23,Efectivo,Pendiente
8274,619,2024-07-22,370.52,Efectivo,Pendiente
8275,187,2024-06-05,324.47,Efectivo,Pendiente
8276,977,2023-12-20,447.97,Tarjeta de crédito,Pendiente
8277,453,2023-06-27,335.52,Transferencia,Entregado
8278,193,2023-09-12,417.38,Efectivo,Cancelado
8279,883,2024-02-16,95.6,Efectivo,Cancelado
8280,838,2024-06-15,119.75,Efectivo,Cancelado
8281,400,2024-07-16,473.16,Efectivo,Pendiente
8282,220,2024-04-24,53.96,Tarjeta de crédito,Cancelado
8283,828,2023-10-29,200.36,Efectivo,Entregado
8284,960,2023-12-28,355.44,Tarjeta de crédito,Pendiente
8285,37,2024-08-19,418.1,Transferencia,Pendiente
8286,868,2023-08-14,65.14,Efectivo,Pendiente
8287,796,2023-07-17,279.54,Transferencia,Pendiente
8288,825,2023-11-27,142.93,Efectivo,Entregado
8289,603,2023-11-16,45.8,Transferencia,Pendiente
8290,747,2024-10-12,159.63,Transferencia,Pendiente
8291,565,2024-04-30,156.3,Tarjeta de crédito,Cancelado
8292,979,2024-08-25,50.27,Tarjeta de crédito,Entregado
8293,545,2022-11-28,204.64,Tarjeta de crédito,Cancelado
8294,863,2023-02-27,104.5,Transferencia,Pendiente
8295,327,2024-09-14,243.2,Efectivo,Entregado
8296,842,2023-03-07,471.96,Tarjeta de crédito,Entregado
8297,93,2024-06-17,451.66,Efectivo,Cancelado
8298,768,2023-07-23,279.44,Efectivo,Cancelado
8299,237,2024-03-17,475.22,Tarjeta de crédito,Entregado
8300,773,2023-08-22,244.88,Transferencia,Cancelado
8301,124,2024-04-22,463.78,Transferencia,Pendiente
8302,601,2023-01-01,197.6,Tarjeta de crédito,Entregado
8303,683,2023-06-01,449.01,Tarjeta de crédito,Entregado
8304,922,2024-10-01,462.99,Tarjeta de crédito,Entregado
8305,166,2023-03-06,287.03,Efectivo,Pendiente
8306,713,2024-10-06,342.02,Efectivo,Pendiente
8307,121,2024-05-21,423.62,Transferencia,Cancelado
8308,122,2024-06-06,184.04,Transferencia,Cancelado
8309,249,2024-02-29,42.07,Transferencia,Cancelado
8310,275,2023-10-19,336.55,Efectivo,Entregado
8311,592,2024-05-25,254.72,Tarjeta de crédito,Entregado
8312,173,2024-04-10,329.1,Transferencia,Cancelado
8313,261,2023-11-03,291.78,Transferencia,Pendiente
8314,792,2023-06-12,421.61,Tarjeta de crédito,Pendiente
8315,204,2023-02-01,73.31,Transferencia,Pendiente
8316,734,2023-10-17,29.59,Efectivo,Pendiente
8317,279,2023-11-29,310.51,Efectivo,Entregado
8318,936,2024-05-03,83.28,Tarjeta de crédito,Pendiente
8319,155,2024-03-09,37.34,Transferencia,Pendiente
8320,958,2024-08-08,328.23,Tarjeta de crédito,Pendiente
8321,909,2022-11-20,288.02,Tarjeta de crédito,Entregado
8322,398,2023-09-26,105.2,Tarjeta de crédito,Cancelado
8323,947,2022-12-10,346.29,Efectivo,Cancelado
8324,749,2024-04-20,174.27,Tarjeta de crédito,Entregado
8325,411,2024-03-11,293.33,Efectivo,Entregado
8326,223,2022-11-02,345.12,Tarjeta de crédito,Pendiente
8327,543,2023-04-17,281.13,Efectivo,Pendiente
8328,425,2022-11-21,158.02,Efectivo,Entregado
8329,873,2023-01-13,203.37,Transferencia,Entregado
8330,784,2023-05-30,497.37,Tarjeta de crédito,Entregado
8331,187,2023-03-18,310.36,Transferencia,Cancelado
8332,742,2023-11-06,210.24,Transferencia,Pendiente
8333,835,2024-05-07,71.39,Efectivo,Cancelado
8334,495,2023-02-06,41.24,Tarjeta de crédito,Cancelado
8335,442,2023-03-27,167.49,Transferencia,Entregado
8336,814,2023-03-29,451.29,Tarjeta de crédito,Pendiente
8337,728,2023-07-22,405.28,Tarjeta de crédito,Cancelado
8338,264,2023-01-26,30.29,Tarjeta de crédito,Cancelado
8339,970,2023-08-10,246.9,Tarjeta de crédito,Pendiente
8340,323,2024-07-03,478.49,Transferencia,Cancelado
8341,108,2022-11-25,384.72,Efectivo,Entregado
8342,758,2024-07-30,25.91,Tarjeta de crédito,Entregado
8343,130,2023-08-24,166.37,Efectivo,Pendiente
8344,685,2022-11-19,30.59,Efectivo,Pendiente
8345,410,2023-05-04,441.15,Tarjeta de crédito,Entregado
8346,934,2024-09-12,100.11,Tarjeta de crédito,Entregado
8347,112,2024-02-11,486.4,Efectivo,Cancelado
8348,816,2023-03-26,300.19,Tarjeta de crédito,Entregado
8349,399,2022-10-21,278.78,Transferencia,Entregado
8350,432,2023-06-23,401.91,Tarjeta de crédito,Cancelado
8351,679,2023-01-13,491.17,Efectivo,Entregado
8352,53,2022-10-14,40.68,Tarjeta de crédito,Entregado
8353,89,2022-11-28,271.21,Tarjeta de crédito,Cancelado
8354,752,2023-09-30,412.21,Transferencia,Cancelado
8355,495,2023-03-30,363.41,Transferencia,Pendiente
8356,712,2024-02-24,179.97,Efectivo,Pendiente
8357,480,2024-08-28,152.0,Efectivo,Pendiente
8358,826,2024-07-08,88.4,Tarjeta de crédito,Cancelado
8359,238,2024-08-25,43.17,Tarjeta de crédito,Entregado
8360,832,2024-05-05,383.02,Transferencia,Entregado
8361,287,2024-10-11,292.47,Tarjeta de crédito,Cancelado
8362,718,2023-05-21,247.01,Tarjeta de crédito,Pendiente
8363,568,2023-04-05,477.0,Tarjeta de crédito,Entregado
8364,138,2024-09-25,164.41,Tarjeta de crédito,Entregado
8365,480,2023-05-06,296.45,Transferencia,Entregado
8366,559,2022-12-23,33.06,Transferencia,Cancelado
8367,4,2024-02-18,141.38,Transferencia,Entregado
8368,642,2024-01-19,38.12,Tarjeta de crédito,Entregado
8369,763,2024-02-28,277.02,Transferencia,Cancelado
8370,75,2023-10-14,34.34,Transferencia,Cancelado
8371,411,2023-07-27,376.5,Tarjeta de crédito,Cancelado
8372,767,2023-09-27,479.62,Tarjeta de crédito,Pendiente
8373,854,2024-08-23,59.73,Tarjeta de crédito,Cancelado
8374,565,2023-07-11,97.61,Transferencia,Pendiente
8375,738,2024-02-27,111.65,Tarjeta de crédito,Cancelado
8376,16,2024-01-31,483.53,Efectivo,Entregado
8377,956,2023-04-16,170.77,Transferencia,Cancelado
8378,815,2023-04-07,136.37,Efectivo,Entregado
8379,849,2023-10-04,57.01,Efectivo,Entregado
8380,312,2024-06-01,392.31,Tarjeta de crédito,Cancelado
8381,619,2024-09-23,209.2,Efectivo,Pendiente
8382,965,2024-07-10,160.07,Tarjeta de crédito,Entregado
8383,808,2024-04-18,277.9,Transferencia,Cancelado
8384,774,2024-08-11,426.25,Transferencia,Pendiente
8385,885,2024-07-30,67.03,Tarjeta de crédito,Entregado
8386,708,2024-09-16,49.69,Tarjeta de crédito,Entregado
8387,557,2023-01-10,402.03,Transferencia,Cancelado
8388,517,2024-08-13,448.62,Tarjeta de crédito,Entregado
8389,577,2024-01-11,364.98,Efectivo,Pendiente
8390,64,2023-08-14,389.87,Transferencia,Entregado
8391,226,2024-10-12,227.72,Efectivo,Cancelado
8392,677,2023-11-08,86.68,Transferencia,Cancelado
8393,23,2024-05-26,430.02,Efectivo,Cancelado
8394,499,2023-05-07,50.99,Tarjeta de crédito,Pendiente
8395,200,2023-11-29,294.58,Tarjeta de crédito,Pendiente
8396,852,2024-07-10,147.68,Tarjeta de crédito,Pendiente
8397,604,2024-08-22,279.85,Efectivo,Cancelado
8398,474,2024-04-19,397.68,Transferencia,Entregado
8399,828,2023-06-02,438.04,Transferencia,Pendiente
8400,24,2023-05-13,496.19,Tarjeta de crédito,Entregado
8401,460,2023-03-05,119.34,Transferencia,Entregado
8402,635,2024-04-07,100.09,Efectivo,Cancelado
8403,128,2023-02-11,174.77,Efectivo,Pendiente
8404,764,2024-09-28,310.8,Efectivo,Cancelado
8405,93,2023-06-06,149.63,Transferencia,Cancelado
8406,904,2023-11-01,292.69,Efectivo,Pendiente
8407,719,2023-04-19,442.31,Efectivo,Cancelado
8408,408,2024-05-23,378.72,Efectivo,Cancelado
8409,66,2022-12-29,202.68,Efectivo,Pendiente
8410,623,2024-07-27,104.59,Efectivo,Cancelado
8411,242,2024-06-01,93.25,Tarjeta de crédito,Cancelado
8412,284,2022-10-28,488.68,Transferencia,Entregado
8413,903,2023-05-17,164.18,Efectivo,Pendiente
8414,817,2024-06-13,392.35,Efectivo,Entregado
8415,350,2022-11-16,239.5,Tarjeta de crédito,Pendiente
8416,538,2024-06-21,259.23,Efectivo,Pendiente
8417,866,2023-06-05,467.68,Tarjeta de crédito,Cancelado
8418,831,2023-08-29,126.39,Tarjeta de crédito,Cancelado
8419,151,2024-03-10,346.8,Transferencia,Cancelado
8420,340,2023-06-02,131.38,Efectivo,Pendiente
8421,496,2023-11-19,187.87,Transferencia,Pendiente
8422,509,2024-04-14,386.52,Tarjeta de crédito,Pendiente
8423,787,2024-04-15,440.22,Efectivo,Pendiente
8424,787,2024-03-17,467.91,Transferencia,Entregado
8425,514,2024-09-27,412.49,Efectivo,Entregado
8426,536,2023-08-07,372.29,Transferencia,Entregado
8427,157,2023-04-03,251.65,Transferencia,Entregado
8428,990,2023-06-02,319.33,Tarjeta de crédito,Pendiente
8429,470,2024-04-01,254.92,Transferencia,Pendiente
8430,606,2024-08-01,446.11,Transferencia,Cancelado
8431,158,2024-04-26,142.13,Tarjeta de crédito,Cancelado
8432,152,2023-06-26,283.91,Tarjeta de crédito,Pendiente
8433,537,2022-10-30,39.51,Efectivo,Pendiente
8434,453,2023-04-04,274.85,Transferencia,Entregado
8435,588,2023-01-03,123.39,Efectivo,Pendiente
8436,410,2024-07-13,313.3,Transferencia,Entregado
8437,397,2024-08-14,197.22,Tarjeta de crédito,Cancelado
8438,222,2023-02-03,54.98,Transferencia,Entregado
8439,720,2024-01-10,340.6,Transferencia,Cancelado
8440,519,2022-11-22,280.73,Tarjeta de crédito,Pendiente
8441,520,2024-08-18,236.0,Efectivo,Entregado
8442,204,2024-07-15,470.47,Transferencia,Entregado
8443,578,2023-07-04,194.16,Efectivo,Entregado
8444,219,2024-09-05,478.88,Efectivo,Pendiente
8445,131,2022-10-24,220.55,Tarjeta de crédito,Cancelado
8446,356,2023-08-21,136.17,Tarjeta de crédito,Entregado
8447,987,2022-12-04,405.48,Transferencia,Cancelado
8448,31,2024-04-11,214.02,Tarjeta de crédito,Pendiente
8449,751,2023-06-08,415.03,Efectivo,Pendiente
8450,703,2024-08-31,155.77,Tarjeta de crédito,Pendiente
8451,520,2022-11-05,409.5,Efectivo,Cancelado
8452,325,2023-07-12,61.51,Transferencia,Entregado
8453,353,2024-01-09,479.63,Transferencia,Pendiente
8454,219,2024-08-05,348.81,Tarjeta de crédito,Cancelado
8455,312,2023-03-05,343.1,Tarjeta de crédito,Pendiente
8456,56,2023-03-12,407.71,Transferencia,Cancelado
8457,89,2023-05-11,189.06,Transferencia,Cancelado
8458,139,2023-03-18,98.1,Transferencia,Cancelado
8459,389,2024-10-09,46.31,Transferencia,Cancelado
8460,425,2023-04-02,420.75,Tarjeta de crédito,Cancelado
8461,836,2023-01-27,285.75,Efectivo,Entregado
8462,781,2023-10-09,311.22,Tarjeta de crédito,Pendiente
8463,617,2023-08-11,210.31,Efectivo,Pendiente
8464,825,2023-03-14,162.02,Transferencia,Entregado
8465,487,2023-05-11,229.56,Tarjeta de crédito,Pendiente
8466,899,2024-10-08,449.39,Transferencia,Cancelado
8467,987,2023-07-25,475.97,Transferencia,Cancelado
8468,723,2024-04-27,284.25,Tarjeta de crédito,Cancelado
8469,319,2022-10-29,274.0,Transferencia,Pendiente
8470,228,2024-06-11,375.34,Transferencia,Entregado
8471,247,2023-03-22,480.07,Efectivo,Entregado
8472,449,2023-06-22,482.37,Tarjeta de crédito,Entregado
8473,201,2024-04-25,347.82,Transferencia,Pendiente
8474,833,2023-08-20,352.61,Transferencia,Pendiente
8475,532,2024-03-31,423.8,Tarjeta de crédito,Pendiente
8476,392,2023-03-10,354.67,Tarjeta de crédito,Cancelado
8477,367,2024-07-01,214.94,Transferencia,Entregado
8478,592,2024-08-04,59.67,Tarjeta de crédito,Cancelado
8479,257,2023-04-24,406.91,Efectivo,Cancelado
8480,552,2023-08-25,211.2,Transferencia,Pendiente
8481,852,2023-07-29,348.55,Transferencia,Entregado
8482,414,2024-10-03,207.21,Transferencia,Pendiente
8483,241,2022-11-11,230.45,Transferencia,Cancelado
8484,871,2024-01-01,262.43,Efectivo,Cancelado
8485,702,2024-05-20,214.88,Efectivo,Entregado
8486,972,2023-12-05,214.44,Transferencia,Entregado
8487,628,2024-01-30,359.49,Efectivo,Cancelado
8488,645,2024-08-23,194.73,Tarjeta de crédito,Entregado
8489,563,2023-06-12,351.28,Efectivo,Cancelado
8490,563,2024-03-21,379.09,Tarjeta de crédito,Pendiente
8491,914,2024-03-21,259.62,Efectivo,Pendiente
8492,674,2023-02-18,195.27,Efectivo,Pendiente
8493,633,2023-06-06,93.55,Tarjeta de crédito,Entregado
8494,240,2023-06-16,472.57,Tarjeta de crédito,Entregado
8495,9,2023-08-11,384.48,Tarjeta de crédito,Cancelado
8496,497,2023-09-01,290.0,Efectivo,Pendiente
8497,495,2024-01-01,264.04,Efectivo,Pendiente
8498,302,2023-09-21,145.77,Transferencia,Cancelado
8499,547,2022-10-24,341.13,Tarjeta de crédito,Cancelado
8500,713,2024-09-16,228.84,Tarjeta de crédito,Cancelado
8501,765,2023-01-20,176.69,Efectivo,Cancelado
8502,864,2024-02-01,166.93,Tarjeta de crédito,Pendiente
8503,239,2023-07-03,52.42,Tarjeta de crédito,Pendiente
8504,535,2022-10-14,491.16,Efectivo,Entregado
8505,263,2023-10-09,106.66,Transferencia,Cancelado
8506,930,2024-10-05,482.94,Tarjeta de crédito,Pendiente
8507,2,2024-07-28,68.32,Efectivo,Cancelado
8508,239,2024-08-22,172.83,Efectivo,Pendiente
8509,968,2023-08-27,490.47,Efectivo,Cancelado
8510,617,2022-12-09,107.78,Tarjeta de crédito,Cancelado
8511,31,2023-05-31,368.01,Transferencia,Cancelado
8512,488,2024-04-05,319.84,Tarjeta de crédito,Cancelado
8513,143,2022-11-06,261.19,Tarjeta de crédito,Entregado
8514,988,2023-07-18,84.17,Transferencia,Cancelado
8515,557,2023-08-03,459.09,Transferencia,Cancelado
8516,766,2023-01-28,261.12,Tarjeta de crédito,Pendiente
8517,413,2023-01-16,188.76,Efectivo,Cancelado
8518,447,2024-07-07,269.41,Transferencia,Pendiente
8519,925,2024-03-26,124.25,Transferencia,Cancelado
8520,29,2023-05-24,340.64,Efectivo,Pendiente
8521,470,2023-02-26,315.91,Efectivo,Pendiente
8522,323,2023-04-01,61.17,Tarjeta de crédito,Pendiente
8523,458,2023-08-26,73.53,Tarjeta de crédito,Pendiente
8524,14,2023-06-10,63.62,Tarjeta de crédito,Pendiente
8525,4,2024-05-29,444.92,Efectivo,Cancelado
8526,340,2022-11-30,295.69,Transferencia,Entregado
8527,664,2024-08-14,409.83,Transferencia,Pendiente
8528,532,2023-10-20,209.22,Transferencia,Pendiente
8529,236,2023-04-29,424.74,Efectivo,Pendiente
8530,633,2024-05-16,77.54,Tarjeta de crédito,Entregado
8531,56,2024-06-20,481.43,Efectivo,Pendiente
8532,712,2024-05-16,121.24,Tarjeta de crédito,Pendiente
8533,111,2023-04-26,243.57,Efectivo,Entregado
8534,717,2024-03-30,260.18,Efectivo,Pendiente
8535,305,2023-12-08,429.95,Transferencia,Entregado
8536,627,2023-09-22,34.65,Tarjeta de crédito,Cancelado
8537,405,2023-11-16,139.44,Tarjeta de crédito,Pendiente
8538,51,2023-01-08,219.05,Tarjeta de crédito,Cancelado
8539,767,2023-02-26,334.93,Efectivo,Pendiente
8540,787,2024-05-10,373.32,Transferencia,Pendiente
8541,609,2024-03-06,262.9,Transferencia,Pendiente
8542,876,2024-07-14,185.46,Transferencia,Cancelado
8543,228,2023-08-21,50.8,Efectivo,Cancelado
8544,858,2022-11-12,43.86,Tarjeta de crédito,Entregado
8545,751,2023-08-31,308.26,Transferencia,Pendiente
8546,862,2024-05-31,362.8,Tarjeta de crédito,Entregado
8547,484,2024-10-03,97.43,Efectivo,Pendiente
8548,620,2024-07-04,477.02,Efectivo,Cancelado
8549,154,2023-12-21,142.32,Tarjeta de crédito,Pendiente
8550,99,2023-06-16,340.92,Efectivo,Cancelado
8551,239,2023-09-29,366.01,Efectivo,Entregado
8552,449,2024-03-21,130.9,Tarjeta de crédito,Pendiente
8553,389,2023-07-04,276.81,Tarjeta de crédito,Cancelado
8554,230,2024-03-07,146.62,Tarjeta de crédito,Cancelado
8555,906,2023-11-16,396.78,Tarjeta de crédito,Entregado
8556,445,2023-05-31,420.57,Tarjeta de crédito,Entregado
8557,534,2023-03-13,437.26,Transferencia,Pendiente
8558,900,2024-09-30,48.82,Efectivo,Pendiente
8559,416,2024-07-05,24.99,Tarjeta de crédito,Cancelado
8560,273,2024-07-18,286.84,Efectivo,Pendiente
8561,102,2022-12-29,114.24,Efectivo,Cancelado
8562,657,2023-08-09,252.74,Transferencia,Pendiente
8563,828,2023-06-17,384.29,Transferencia,Pendiente
8564,970,2024-05-31,491.35,Transferencia,Cancelado
8565,412,2023-04-16,258.01,Transferencia,Cancelado
8566,887,2023-08-16,329.89,Efectivo,Entregado
8567,822,2024-09-22,148.69,Efectivo,Entregado
8568,737,2024-01-24,446.06,Transferencia,Pendiente
8569,772,2024-08-24,126.6,Transferencia,Entregado
8570,340,2023-08-09,96.49,Efectivo,Entregado
8571,604,2023-02-14,250.72,Tarjeta de crédito,Entregado
8572,806,2022-10-20,443.26,Efectivo,Pendiente
8573,413,2023-02-16,299.69,Transferencia,Cancelado
8574,201,2023-06-03,290.61,Tarjeta de crédito,Pendiente
8575,548,2023-02-21,51.66,Efectivo,Pendiente
8576,819,2024-05-31,462.31,Efectivo,Pendiente
8577,146,2023-01-04,408.08,Efectivo,Cancelado
8578,542,2023-12-26,62.18,Efectivo,Cancelado
8579,853,2024-06-07,269.13,Transferencia,Pendiente
8580,700,2023-12-20,415.56,Tarjeta de crédito,Pendiente
8581,306,2023-08-08,155.13,Efectivo,Cancelado
